value;posProb;negProb;overallProb
0;0.06666666666666667;0.07142857142857142;0.0625
3;0.06666666666666667;0.03571428571428571;0.03125
4;0.13333333333333333;0.05357142857142857;0.0625
6;0.13333333333333333;0.08928571428571429;0.09375
7;0.13333333333333333;0.05357142857142857;0.0625
8;0.06666666666666667;0.05357142857142857;0.046875
11;0.4;0.6428571428571429;0.640625
