value;posProb;negProb;overallProb
0;0.43278688524590164;0.47074954296160876;0.46502057613168724
1;0.32295081967213113;0.25502742230347347;0.2656893004115226
2;0.12295081967213115;0.10390006093845217;0.10673868312757202
3;0.12131147540983607;0.17032297379646558;0.16255144032921812
