value;posProb;negProb;overallProb
0;0.42131147540983604;0.34156002437538086;0.3541666666666667
-1;0.08852459016393442;0.21358927483241927;0.19393004115226337
1;0.22131147540983606;0.11913467397928093;0.13503086419753085
2;0.26885245901639343;0.32571602681291895;0.3168724279835391
